iter	MultiClass	Accuracy
13999	-0.8398562051	0.646358209
14000	-0.8398555141	0.6463571034
14001	-0.839855445	0.6463587617
14002	-0.8398553068	0.6463593145
14003	-0.8398548922	0.6463587617
14004	-0.8398546158	0.646358209
14005	-0.8398543394	0.6463571034
14006	-0.8398539248	0.646358209
14007	-0.8398536484	0.6463604201
14008	-0.8398533029	0.6463609729
14009	-0.8398529574	0.6463593145
14010	-0.8398524046	0.6463598673
14011	-0.8398524737	0.6463587617
14012	-0.83985199	0.6463587617
14013	-0.8398514373	0.6463609729
14014	-0.8398517828	0.6463593145
14015	-0.8398512991	0.646358209
14016	-0.8398511609	0.6463598673
14017	-0.8398506081	0.6463587617
14018	-0.8398503317	0.6463593145
14019	-0.8398503317	0.6463576562
14020	-0.8398500553	0.6463593145
14021	-0.8398495025	0.6463609729
14022	-0.8398494334	0.6463604201
14023	-0.8398485351	0.6463609729
14024	-0.8398486733	0.6463609729
14025	-0.8398481205	0.6463593145
14026	-0.8398478441	0.6463587617
14027	-0.8398478441	0.646358209
14028	-0.8398478441	0.6463587617
14029	-0.8398473604	0.6463598673
14030	-0.8398472913	0.6463576562
14031	-0.8398468767	0.6463631841
14032	-0.8398466003	0.6463637369
14033	-0.8398466003	0.6463637369
14034	-0.8398461857	0.6463642897
14035	-0.8398459093	0.6463626313
14036	-0.8398456329	0.6463609729
14037	-0.8398450802	0.6463631841
14038	-0.8398450802	0.6463637369
14039	-0.8398450802	0.6463642897
14040	-0.8398444583	0.6463642897
14041	-0.8398436982	0.6463631841
14042	-0.8398433527	0.6463620785
14043	-0.8398430763	0.6463620785
14044	-0.8398426617	0.6463670536
14045	-0.8398423162	0.6463648425
14046	-0.8398419016	0.6463653952
14047	-0.8398419707	0.646365948
14048	-0.8398419016	0.6463698176
14049	-0.8398412797	0.6463703704
14050	-0.839841487	0.646368712
14051	-0.8398413488	0.6463648425
14052	-0.8398410724	0.6463681592
14053	-0.839840105	0.6463698176
14054	-0.8398399668	0.646365948
14055	-0.8398397595	0.6463653952
14056	-0.8398394831	0.6463648425
14057	-0.8398392758	0.6463626313
14058	-0.8398389994	0.6463631841
14059	-0.8398387922	0.6463620785
14060	-0.8398388612	0.6463637369
14061	-0.8398384467	0.6463653952
14062	-0.8398384467	0.6463637369
14063	-0.8398380321	0.6463642897
14064	-0.8398380321	0.6463642897
14065	-0.8398377557	0.6463665008
14066	-0.8398374793	0.6463631841
14067	-0.839837272	0.6463637369
14068	-0.8398372029	0.6463665008
14069	-0.8398370647	0.6463676064
14070	-0.8398365119	0.6463703704
14071	-0.839836581	0.6463709232
14072	-0.8398362355	0.6463692648
14073	-0.8398358209	0.6463653952
14074	-0.8398355445	0.6463681592
14075	-0.8398354063	0.6463665008
14076	-0.8398351299	0.646368712
14077	-0.8398347153	0.646368712
14078	-0.8398345771	0.6463676064
14079	-0.8398343007	0.6463670536
14080	-0.8398340934	0.6463681592
14081	-0.8398338861	0.6463681592
14082	-0.8398337479	0.6463665008
14083	-0.839833126	0.646368712
14084	-0.8398327805	0.6463681592
14085	-0.839832435	0.6463692648
14086	-0.8398320205	0.6463676064
14087	-0.8398320205	0.6463692648
14088	-0.8398318823	0.646368712
14089	-0.8398315368	0.6463698176
14090	-0.8398314677	0.6463692648
14091	-0.8398315368	0.6463681592
14092	-0.8398313986	0.6463665008
14093	-0.8398307076	0.646371476
14094	-0.8398309149	0.6463709232
14095	-0.8398301548	0.6463725815
14096	-0.8398299475	0.646371476
14097	-0.8398300166	0.646371476
14098	-0.8398297402	0.6463731343
14099	-0.8398293256	0.6463709232
14100	-0.839828911	0.6463709232
14101	-0.8398287728	0.6463742399
14102	-0.8398284273	0.6463747927
14103	-0.8398282891	0.6463753455
14104	-0.8398279436	0.6463736871
14105	-0.8398273908	0.646371476
14106	-0.8398273217	0.6463709232
14107	-0.839827529	0.6463725815
14108	-0.8398265616	0.6463725815
14109	-0.8398265616	0.6463753455
14110	-0.8398265616	0.6463781095
14111	-0.8398262161	0.6463797678
14112	-0.8398254561	0.646379215
14113	-0.8398253179	0.6463786622
14114	-0.8398249724	0.6463758983
14115	-0.8398246269	0.6463758983
14116	-0.8398240741	0.6463764511
14117	-0.8398237977	0.6463758983
14118	-0.8398237977	0.6463775567
14119	-0.839823314	0.6463797678
14120	-0.8398233831	0.6463786622
14121	-0.8398231067	0.6463803206
14122	-0.8398236595	0.6463797678
14123	-0.8398226921	0.6463803206
14124	-0.8398222775	0.646379215
14125	-0.8398225539	0.6463803206
14126	-0.8398220702	0.6463814262
14127	-0.8398217247	0.6463825318
14128	-0.8398209646	0.646381979
14129	-0.8398208264	0.6463830846
14130	-0.8398204809	0.6463825318
14131	-0.83982055	0.6463808734
14132	-0.8398197899	0.6463825318
14133	-0.8398199281	0.646381979
14134	-0.839819168	0.6463808734
14135	-0.8398193753	0.6463786622
14136	-0.8398188226	0.6463814262
14137	-0.8398192371	0.6463808734
14138	-0.8398190989	0.6463814262
14139	-0.8398186844	0.6463808734
14140	-0.8398188226	0.6463808734
14141	-0.839818408	0.646381979
14142	-0.8398182007	0.6463825318
14143	-0.8398179934	0.6463852957
14144	-0.8398174406	0.6463825318
14145	-0.8398165423	0.6463814262
14146	-0.8398165423	0.646381979
14147	-0.8398164732	0.6463825318
14148	-0.8398161968	0.6463770039
14149	-0.8398157822	0.6463770039
14150	-0.8398155058	0.6463786622
14151	-0.8398153676	0.6463775567
14152	-0.839814953	0.6463770039
14153	-0.8398151603	0.6463758983
14154	-0.8398148839	0.6463775567
14155	-0.8398146766	0.6463753455
14156	-0.839814262	0.6463770039
14157	-0.8398141238	0.6463803206
14158	-0.8398137783	0.6463803206
14159	-0.8398134328	0.6463781095
14160	-0.8398132946	0.6463803206
14161	-0.83981288	0.646379215
14162	-0.8398128109	0.6463803206
14163	-0.8398126036	0.6463825318
14164	-0.8398121891	0.6463797678
14165	-0.8398122582	0.6463803206
14166	-0.8398115672	0.646381979
14167	-0.8398113599	0.6463814262
14168	-0.8398116363	0.6463775567
14169	-0.8398108071	0.6463797678
14170	-0.839810738	0.646381979
14171	-0.8398105307	0.6463808734
14172	-0.8398099779	0.6463808734
14173	-0.8398097015	0.6463814262
14174	-0.8398098397	0.6463814262
14175	-0.8398090796	0.6463825318
14176	-0.8398090105	0.6463836374
14177	-0.8398084577	0.646384743
14178	-0.8398085959	0.646384743
14179	-0.8398080431	0.646384743
14180	-0.8398077667	0.6463814262
14181	-0.8398073521	0.6463836374
14182	-0.8398067993	0.646384743
14183	-0.8398067993	0.646384743
14184	-0.8398067302	0.646384743
14185	-0.8398062465	0.6463836374
14186	-0.8398061083	0.6463803206
14187	-0.8398061083	0.646381979
14188	-0.8398054174	0.6463803206
14189	-0.8398055556	0.6463786622
14190	-0.8398048646	0.6463786622
14191	-0.839805141	0.646379215
14192	-0.8398043118	0.6463830846
14193	-0.8398040354	0.646381979
14194	-0.8398038972	0.6463858485
14195	-0.8398036899	0.6463875069
14196	-0.8398034826	0.6463852957
14197	-0.839803068	0.6463830846
14198	-0.8398027916	0.6463880597
14199	-0.839802377	0.6463891653
14200	-0.8398019624	0.6463891653
14201	-0.839801686	0.6463897181
14202	-0.839801686	0.6463908237
14203	-0.8398015478	0.6463919292
14204	-0.8398013405	0.6463930348
14205	-0.8398008568	0.646392482
14206	-0.8398004422	0.6463886125
14207	-0.8397999585	0.6463908237
14208	-0.839799613	0.646392482
14209	-0.839799613	0.6463919292
14210	-0.8397992676	0.6463908237
14211	-0.8397992676	0.6463919292
14212	-0.8397987839	0.6463908237
14213	-0.8397987839	0.6463902709
14214	-0.8397986457	0.6463891653
14215	-0.8397980929	0.6463891653
14216	-0.8397979547	0.6463919292
14217	-0.8397975401	0.6463908237
14218	-0.839797471	0.6463897181
14219	-0.8397971255	0.6463913765
14220	-0.8397969182	0.6463930348
14221	-0.8397964345	0.6463919292
14222	-0.8397962963	0.6463919292
14223	-0.8397961581	0.646392482
14224	-0.8397957435	0.6463935876
14225	-0.8397954671	0.6463908237
14226	-0.8397951907	0.6463919292
14227	-0.8397951907	0.6463869541
14228	-0.8397945688	0.6463869541
14229	-0.8397940851	0.6463852957
14230	-0.8397939469	0.646384743
14231	-0.8397937396	0.6463852957
14232	-0.8397938087	0.6463836374
14233	-0.8397934632	0.6463836374
14234	-0.8397931177	0.6463830846
14235	-0.8397928413	0.6463864013
14236	-0.8397928413	0.6463864013
14237	-0.8397927722	0.6463880597
14238	-0.8397922195	0.6463858485
14239	-0.8397920122	0.6463858485
14240	-0.839791874	0.6463841902
14241	-0.8397914594	0.6463852957
14242	-0.8397915976	0.6463902709
14243	-0.8397909066	0.6463886125
14244	-0.8397908375	0.6463897181
14245	-0.8397906302	0.6463891653
14246	-0.8397902847	0.6463913765
14247	-0.8397903538	0.6463902709
14248	-0.8397902156	0.6463897181
14249	-0.839789801	0.6463897181
14250	-0.8397889718	0.6463919292
14251	-0.8397889718	0.6463935876
14252	-0.8397887645	0.646392482
14253	-0.8397887645	0.6463919292
14254	-0.8397886954	0.6463908237
14255	-0.839788419	0.6463919292
14256	-0.8397873134	0.6463969044
14257	-0.8397875898	0.6463969044
14258	-0.8397875898	0.6464029851
14259	-0.8397871752	0.6464024323
14260	-0.839787037	0.6463991155
14261	-0.8397867606	0.6463974572
14262	-0.8397867606	0.6464002211
14263	-0.8397864842	0.6463996683
14264	-0.839786346	0.6464002211
14265	-0.8397859315	0.6463985627
14266	-0.8397856551	0.646405749
14267	-0.8397857242	0.6464035379
14268	-0.8397853787	0.6464068546
14269	-0.8397851023	0.6464068546
14270	-0.8397844113	0.646408513
14271	-0.8397843422	0.6464096186
14272	-0.8397844804	0.6464068546
14273	-0.8397841349	0.646408513
14274	-0.8397838585	0.6464107242
14275	-0.8397830293	0.6464096186
14276	-0.8397832366	0.6464107242
14277	-0.8397828911	0.646408513
14278	-0.8397828911	0.6464096186
14279	-0.8397823383	0.6464096186
14280	-0.8397820619	0.6464079602
14281	-0.8397817855	0.6464051962
14282	-0.83978144	0.6464035379
14283	-0.8397813709	0.6464040907
14284	-0.8397808872	0.6464029851
14285	-0.8397809563	0.6464024323
14286	-0.8397805417	0.6464007739
14287	-0.8397802653	0.6464007739
14288	-0.8397799889	0.6464024323
14289	-0.8397797816	0.6464035379
14290	-0.839779298	0.6464035379
14291	-0.8397795744	0.6464035379
14292	-0.8397788143	0.6464035379
14293	-0.8397791598	0.6464040907
14294	-0.8397787452	0.6464040907
14295	-0.839778607	0.6464013267
14296	-0.8397777778	0.6464029851
14297	-0.8397777778	0.6464035379
14298	-0.8397776396	0.6464046434
14299	-0.839777225	0.6464029851
14300	-0.8397774323	0.6464040907
14301	-0.8397768104	0.6464046434
14302	-0.8397768795	0.6464007739
14303	-0.8397766031	0.6463991155
14304	-0.8397763267	0.6463996683
14305	-0.8397762576	0.6464018795
14306	-0.8397759812	0.6464013267
14307	-0.839775843	0.6464007739
14308	-0.8397752902	0.6464024323
14309	-0.8397754284	0.6464035379
14310	-0.8397757048	0.6464018795
14311	-0.8397750829	0.6464013267
14312	-0.8397748756	0.6464007739
14313	-0.8397742537	0.6464007739
14314	-0.8397739082	0.6464013267
14315	-0.8397741846	0.6464035379
14316	-0.8397739082	0.6464040907
14317	-0.8397738391	0.6464035379
14318	-0.8397733554	0.6464046434
14319	-0.8397733554	0.6464029851
14320	-0.8397726645	0.6464007739
14321	-0.8397726645	0.6464013267
14322	-0.8397725954	0.6464002211
14323	-0.8397723881	0.6463991155
14324	-0.8397719735	0.6463991155
14325	-0.8397716971	0.6463996683
14326	-0.8397712134	0.6463985627
14327	-0.8397711443	0.6463974572
14328	-0.839770937	0.6463974572
14329	-0.8397705224	0.6463969044
14330	-0.8397703151	0.6463985627
14331	-0.8397703151	0.64639801
14332	-0.8397701769	0.6463974572
14333	-0.8397700387	0.6464013267
14334	-0.8397694168	0.6464002211
14335	-0.8397690713	0.6464007739
14336	-0.8397689331	0.6463991155
14337	-0.8397690022	0.6464002211
14338	-0.8397685876	0.6464035379
14339	-0.8397685185	0.6464018795
14340	-0.8397683803	0.6464035379
14341	-0.8397684494	0.6464029851
14342	-0.8397678275	0.6464029851
14343	-0.8397674129	0.6464024323
14344	-0.8397671365	0.6464040907
14345	-0.8397667219	0.6464046434
14346	-0.8397667219	0.6464074074
14347	-0.8397661692	0.6464068546
14348	-0.839766031	0.6464090658
14349	-0.8397657546	0.6464074074
14350	-0.83976534	0.6464051962
14351	-0.83976534	0.6464090658
14352	-0.8397650636	0.6464051962
14353	-0.839764649	0.6464051962
14354	-0.8397638889	0.6464063018
14355	-0.8397640271	0.6464068546
14356	-0.8397638198	0.6464074074
14357	-0.8397634052	0.6464090658
14358	-0.8397630597	0.6464074074
14359	-0.8397627142	0.6464079602
14360	-0.8397627142	0.646408513
14361	-0.839762576	0.6464090658
14362	-0.8397620232	0.6464079602
14363	-0.8397615395	0.6464074074
14364	-0.8397611249	0.6464063018
14365	-0.8397609176	0.646405749
14366	-0.8397610558	0.646405749
14367	-0.8397610558	0.646408513
14368	-0.839760503	0.6464079602
14369	-0.8397606412	0.6464074074
14370	-0.8397602266	0.6464090658
14371	-0.8397598121	0.6464101714
14372	-0.8397599502	0.6464112769
14373	-0.839759743	0.6464107242
14374	-0.8397589829	0.6464068546
14375	-0.8397588447	0.6464079602
14376	-0.8397584301	0.646408513
14377	-0.8397582919	0.646408513
14378	-0.8397581537	0.6464129353
14379	-0.8397576009	0.6464118297
14380	-0.8397571863	0.6464123825
14381	-0.8397566335	0.6464107242
14382	-0.8397567026	0.6464123825
14383	-0.8397564953	0.6464129353
14384	-0.8397565644	0.6464096186
14385	-0.8397563571	0.6464118297
14386	-0.8397558043	0.6464129353
14387	-0.839755597	0.6464123825
14388	-0.8397557352	0.6464107242
14389	-0.8397551133	0.6464090658
14390	-0.8397544223	0.6464107242
14391	-0.8397541459	0.6464107242
14392	-0.8397533167	0.6464068546
14393	-0.8397533167	0.646408513
14394	-0.8397533167	0.6464090658
14395	-0.8397531786	0.6464079602
14396	-0.8397524876	0.646405749
14397	-0.8397520039	0.6464051962
14398	-0.8397517966	0.6464074074
14399	-0.839751382	0.6464051962
14400	-0.8397509674	0.6464063018
14401	-0.8397505528	0.6464090658
14402	-0.8397502073	0.6464079602
14403	-0.8397497236	0.6464101714
14404	-0.8397497236	0.6464090658
14405	-0.8397497236	0.646408513
14406	-0.839748618	0.6464129353
14407	-0.8397488944	0.6464118297
14408	-0.8397487562	0.6464129353
14409	-0.839747927	0.6464134881
14410	-0.8397477888	0.6464145937
14411	-0.8397475124	0.6464140409
14412	-0.8397475124	0.6464140409
14413	-0.8397473742	0.6464123825
14414	-0.8397473742	0.6464096186
14415	-0.8397466833	0.6464068546
14416	-0.8397463378	0.6464074074
14417	-0.8397459923	0.6464051962
14418	-0.8397461305	0.6464068546
14419	-0.8397455777	0.6464068546
14420	-0.8397455777	0.6464074074
14421	-0.8397454395	0.6464074074
14422	-0.8397452322	0.6464068546
14423	-0.8397446103	0.6464090658
14424	-0.8397441957	0.6464074074
14425	-0.8397445412	0.646408513
14426	-0.8397440575	0.6464074074
14427	-0.8397440575	0.646405749
14428	-0.8397430901	0.6464029851
14429	-0.8397429519	0.6464013267
14430	-0.8397430901	0.6464035379
14431	-0.8397425373	0.6464029851
14432	-0.8397424682	0.6464068546
14433	-0.8397423991	0.6464074074
14434	-0.8397419845	0.6464068546
14435	-0.8397412935	0.6464051962
14436	-0.8397414317	0.6464046434
14437	-0.839740948	0.6464040907
14438	-0.839740948	0.6464046434
14439	-0.8397403261	0.6464046434
14440	-0.8397397734	0.6464035379
14441	-0.8397395661	0.6464063018
14442	-0.839739497	0.6464063018
14443	-0.8397391515	0.6464074074
14444	-0.8397393588	0.6464068546
14445	-0.8397390824	0.646408513
14446	-0.8397386678	0.6464096186
14447	-0.8397386678	0.6464068546
14448	-0.8397379768	0.6464112769
14449	-0.8397377695	0.6464090658
14450	-0.8397377695	0.6464090658
14451	-0.8397372858	0.646408513
14452	-0.8397370785	0.6464112769
14453	-0.8397370785	0.6464151465
14454	-0.8397365948	0.6464134881
14455	-0.8397364566	0.6464118297
14456	-0.8397364566	0.6464107242
14457	-0.8397357656	0.6464107242
14458	-0.8397357656	0.6464123825
14459	-0.8397356274	0.6464112769
14460	-0.8397357656	0.6464123825
14461	-0.8397349364	0.6464140409
14462	-0.83973466	0.6464140409
14463	-0.8397343836	0.6464118297
14464	-0.8397343145	0.6464151465
14465	-0.8397336926	0.6464145937
14466	-0.8397334854	0.6464151465
14467	-0.8397332781	0.6464123825
14468	-0.8397336235	0.6464123825
14469	-0.8397330017	0.6464140409
14470	-0.8397327253	0.6464118297
14471	-0.8397327253	0.6464112769
14472	-0.8397321725	0.6464118297
14473	-0.8397317579	0.6464134881
14474	-0.8397320343	0.6464173577
14475	-0.8397316197	0.6464145937
14476	-0.8397312051	0.6464134881
14477	-0.8397310669	0.6464134881
14478	-0.8397309287	0.6464129353
14479	-0.8397305141	0.6464129353
14480	-0.8397303759	0.6464156993
14481	-0.8397302377	0.6464145937
14482	-0.8397296158	0.6464156993
14483	-0.8397295467	0.6464168049
14484	-0.8397288557	0.6464179104
14485	-0.8397289939	0.6464173577
14486	-0.839729063	0.6464168049
14487	-0.8397285793	0.6464184632
14488	-0.8397283029	0.646419016
14489	-0.8397283029	0.646419016
14490	-0.8397285793	0.6464195688
14491	-0.8397281647	0.646419016
14492	-0.8397278883	0.6464173577
14493	-0.8397273355	0.6464151465
14494	-0.8397274737	0.6464173577
14495	-0.8397267828	0.646419016
14496	-0.8397265064	0.6464162521
14497	-0.8397267137	0.6464179104
14498	-0.8397263682	0.6464168049
14499	-0.8397260918	0.646419016
14500	-0.8397256081	0.6464173577
14501	-0.8397254008	0.646419016
14502	-0.8397249862	0.6464162521
14503	-0.8397249862	0.6464179104
14504	-0.8397244334	0.6464212272
14505	-0.8397244334	0.6464168049
14506	-0.839724157	0.6464168049
14507	-0.8397238806	0.6464123825
14508	-0.839723466	0.6464151465
14509	-0.8397231896	0.6464145937
14510	-0.8397231896	0.6464129353
14511	-0.8397229132	0.6464145937
14512	-0.8397228441	0.6464156993
14513	-0.839722775	0.6464145937
14514	-0.8397224986	0.6464145937
14515	-0.8397218767	0.6464140409
14516	-0.8397216694	0.6464168049
14517	-0.8397212548	0.6464145937
14518	-0.8397211166	0.6464145937
14519	-0.839721393	0.6464156993
14520	-0.8397210475	0.6464168049
14521	-0.8397211166	0.6464184632
14522	-0.839720702	0.6464173577
14523	-0.8397205638	0.646419016
14524	-0.8397201493	0.6464212272
14525	-0.8397200111	0.6464212272
14526	-0.8397195965	0.6464195688
14527	-0.839719251	0.6464168049
14528	-0.8397189746	0.6464168049
14529	-0.8397190437	0.6464156993
14530	-0.8397189055	0.6464145937
14531	-0.8397186982	0.6464156993
14532	-0.8397180072	0.6464156993
14533	-0.8397177999	0.6464168049
14534	-0.8397176617	0.6464145937
14535	-0.8397174544	0.6464134881
14536	-0.8397175235	0.6464134881
14537	-0.839717178	0.6464156993
14538	-0.8397163488	0.6464179104
14539	-0.8397161415	0.6464179104
14540	-0.8397160033	0.6464173577
14541	-0.8397157269	0.6464168049
14542	-0.8397155887	0.6464151465
14543	-0.8397155196	0.6464156993
14544	-0.8397154505	0.6464151465
14545	-0.8397151741	0.6464168049
14546	-0.8397148977	0.6464168049
14547	-0.8397143449	0.6464173577
14548	-0.8397137922	0.6464179104
14549	-0.8397135158	0.6464212272
14550	-0.8397133776	0.6464212272
14551	-0.8397131012	0.6464212272
14552	-0.8397128248	0.6464212272
14553	-0.8397127557	0.646419016
14554	-0.8397125484	0.6464179104
14555	-0.8397123411	0.6464212272
14556	-0.8397120647	0.646419016
14557	-0.8397117192	0.6464195688
14558	-0.8397111664	0.6464212272
14559	-0.83971089	0.6464234384
14560	-0.8397111664	0.6464228856
14561	-0.8397106136	0.646419016
14562	-0.8397104754	0.6464223328
14563	-0.8397100608	0.6464201216
14564	-0.8397097844	0.6464201216
14565	-0.839709508	0.6464223328
14566	-0.8397093007	0.6464206744
14567	-0.839709508	0.6464201216
14568	-0.839709508	0.6464195688
14569	-0.8397085406	0.6464195688
14570	-0.8397086788	0.6464195688
14571	-0.8397079878	0.6464223328
14572	-0.8397079878	0.6464184632
14573	-0.839707435	0.6464201216
14574	-0.8397072968	0.6464228856
14575	-0.8397072968	0.6464234384
14576	-0.8397067441	0.6464250967
14577	-0.8397067441	0.6464239912
14578	-0.8397063295	0.6464245439
14579	-0.8397063295	0.6464262023
14580	-0.8397058458	0.6464262023
14581	-0.8397055003	0.6464262023
14582	-0.8397050857	0.6464278607
14583	-0.8397047402	0.6464306247
14584	-0.8397042565	0.6464306247
14585	-0.8397040492	0.6464300719
